,Station,Arrive,Depart,Train,index,Station_sequence
2365,東京,2021-11-30 12:07:00,2021-11-30 12:07:00,11-33-熱海-普通,6.5,東京/渋谷
536,新橋,2021-11-30 12:10:00,2021-11-30 12:10:00,11-33-熱海-普通,7.0,新橋/恵比寿
537,品川,2021-11-30 12:15:00,2021-11-30 12:15:00,11-33-熱海-普通,8.0,品川/大崎
538,川崎,2021-11-30 12:24:00,2021-11-30 12:24:00,11-33-熱海-普通,9.0,川崎/武蔵小杉
2366,川崎,2021-11-30 12:25:00,2021-11-30 12:25:00,11-33-熱海-普通,9.5,川崎/武蔵小杉
539,横浜,2021-11-30 12:32:00,2021-11-30 12:32:00,11-33-熱海-普通,10.0,横浜
2367,横浜,2021-11-30 12:33:00,2021-11-30 12:33:00,11-33-熱海-普通,10.5,横浜
540,戸塚,2021-11-30 12:43:00,2021-11-30 12:43:00,11-33-熱海-普通,11.0,戸塚
2368,戸塚,2021-11-30 12:44:00,2021-11-30 12:44:00,11-33-熱海-普通,11.5,戸塚
541,大船,2021-11-30 12:49:00,2021-11-30 12:49:00,11-33-熱海-普通,12.0,大船
542,藤沢,2021-11-30 12:53:00,2021-11-30 12:53:00,11-33-熱海-普通,13.0,藤沢
2369,藤沢,2021-11-30 12:54:00,2021-11-30 12:54:00,11-33-熱海-普通,13.5,藤沢
543,辻堂,2021-11-30 12:57:00,2021-11-30 12:57:00,11-33-熱海-普通,14.0,辻堂
544,茅ケ崎,2021-11-30 13:01:00,2021-11-30 13:01:00,11-33-熱海-普通,15.0,茅ケ崎
545,平塚,2021-11-30 13:06:00,2021-11-30 13:06:00,11-33-熱海-普通,16.0,平塚
2370,平塚,2021-11-30 13:08:00,2021-11-30 13:08:00,11-33-熱海-普通,16.5,平塚
546,大磯,2021-11-30 13:11:00,2021-11-30 13:11:00,11-33-熱海-普通,17.0,大磯
2371,大磯,2021-11-30 13:12:00,2021-11-30 13:12:00,11-33-熱海-普通,17.5,大磯
547,二宮,2021-11-30 13:16:00,2021-11-30 13:16:00,11-33-熱海-普通,18.0,二宮
548,国府津,2021-11-30 13:20:00,2021-11-30 13:20:00,11-33-熱海-普通,19.0,国府津
2372,国府津,2021-11-30 13:21:00,2021-11-30 13:21:00,11-33-熱海-普通,19.5,国府津
549,鴨宮,2021-11-30 13:24:00,2021-11-30 13:24:00,11-33-熱海-普通,20.0,鴨宮
550,小田原,2021-11-30 13:27:00,2021-11-30 13:27:00,11-33-熱海-普通,21.0,小田原
2373,小田原,2021-11-30 13:28:00,2021-11-30 13:28:00,11-33-熱海-普通,21.5,小田原
551,早川,2021-11-30 13:31:00,2021-11-30 13:31:00,11-33-熱海-普通,22.0,早川
552,根府川,2021-11-30 13:36:00,2021-11-30 13:36:00,11-33-熱海-普通,23.0,根府川
2374,根府川,2021-11-30 13:40:00,2021-11-30 13:40:00,11-33-熱海-普通,23.5,根府川
553,真鶴,2021-11-30 13:46:00,2021-11-30 13:46:00,11-33-熱海-普通,24.0,真鶴
2375,真鶴,2021-11-30 13:47:00,2021-11-30 13:47:00,11-33-熱海-普通,24.5,真鶴
554,湯河原,2021-11-30 13:50:00,2021-11-30 13:50:00,11-33-熱海-普通,25.0,湯河原
2376,湯河原,2021-11-30 13:51:00,2021-11-30 13:51:00,11-33-熱海-普通,25.5,湯河原
555,熱海,2021-11-30 13:57:00,,11-33-熱海-普通,26.0,熱海
1742,大宮(埼玉),2021-11-30 11:49:00,2021-11-30 11:49:00,11-53-熱海-普通,0.0,大宮(埼玉)
1743,さいたま新都心,2021-11-30 11:55:00,2021-11-30 11:55:00,11-53-熱海-普通,1.0,さいたま新都心
3020,さいたま新都心,2021-11-30 11:56:00,2021-11-30 11:56:00,11-53-熱海-普通,1.5,さいたま新都心
1744,浦和,2021-11-30 12:00:00,2021-11-30 12:00:00,11-53-熱海-普通,2.0,浦和
1745,赤羽,2021-11-30 12:08:00,2021-11-30 12:08:00,11-53-熱海-普通,3.0,赤羽
1746,尾久,2021-11-30 12:13:00,2021-11-30 12:13:00,11-53-熱海-普通,4.0,尾久/池袋
1747,上野,2021-11-30 12:19:00,2021-11-30 12:19:00,11-53-熱海-普通,5.0,上野/新宿
3021,上野,2021-11-30 12:21:00,2021-11-30 12:21:00,11-53-熱海-普通,5.5,上野/新宿
1748,東京,2021-11-30 12:26:00,2021-11-30 12:26:00,11-53-熱海-普通,6.0,東京/渋谷
3022,東京,2021-11-30 12:27:00,2021-11-30 12:27:00,11-53-熱海-普通,6.5,東京/渋谷
1749,新橋,2021-11-30 12:29:00,2021-11-30 12:29:00,11-53-熱海-普通,7.0,新橋/恵比寿
3023,新橋,2021-11-30 12:30:00,2021-11-30 12:30:00,11-53-熱海-普通,7.5,新橋/恵比寿
1750,品川,2021-11-30 12:34:00,2021-11-30 12:34:00,11-53-熱海-普通,8.0,品川/大崎
3024,品川,2021-11-30 12:35:00,2021-11-30 12:35:00,11-53-熱海-普通,8.5,品川/大崎
1751,川崎,2021-11-30 12:43:00,2021-11-30 12:43:00,11-53-熱海-普通,9.0,川崎/武蔵小杉
3025,川崎,2021-11-30 12:44:00,2021-11-30 12:44:00,11-53-熱海-普通,9.5,川崎/武蔵小杉
1752,横浜,2021-11-30 12:51:00,2021-11-30 12:51:00,11-53-熱海-普通,10.0,横浜
3026,横浜,2021-11-30 12:52:00,2021-11-30 12:52:00,11-53-熱海-普通,10.5,横浜
1753,戸塚,2021-11-30 13:01:00,2021-11-30 13:01:00,11-53-熱海-普通,11.0,戸塚
3027,戸塚,2021-11-30 13:02:00,2021-11-30 13:02:00,11-53-熱海-普通,11.5,戸塚
1754,大船,2021-11-30 13:07:00,2021-11-30 13:07:00,11-53-熱海-普通,12.0,大船
3028,大船,2021-11-30 13:12:00,2021-11-30 13:12:00,11-53-熱海-普通,12.5,大船
1755,藤沢,2021-11-30 13:16:00,2021-11-30 13:16:00,11-53-熱海-普通,13.0,藤沢
3029,藤沢,2021-11-30 13:17:00,2021-11-30 13:17:00,11-53-熱海-普通,13.5,藤沢
1756,辻堂,2021-11-30 13:20:00,2021-11-30 13:20:00,11-53-熱海-普通,14.0,辻堂
1757,茅ケ崎,2021-11-30 13:23:00,2021-11-30 13:23:00,11-53-熱海-普通,15.0,茅ケ崎
3030,茅ケ崎,2021-11-30 13:24:00,2021-11-30 13:24:00,11-53-熱海-普通,15.5,茅ケ崎
1758,平塚,2021-11-30 13:28:00,2021-11-30 13:28:00,11-53-熱海-普通,16.0,平塚
3031,平塚,2021-11-30 13:29:00,2021-11-30 13:29:00,11-53-熱海-普通,16.5,平塚
1759,大磯,2021-11-30 13:32:00,2021-11-30 13:32:00,11-53-熱海-普通,17.0,大磯
1760,二宮,2021-11-30 13:36:00,2021-11-30 13:36:00,11-53-熱海-普通,18.0,二宮
3032,二宮,2021-11-30 13:37:00,2021-11-30 13:37:00,11-53-熱海-普通,18.5,二宮
1761,国府津,2021-11-30 13:41:00,2021-11-30 13:41:00,11-53-熱海-普通,19.0,国府津
3033,国府津,2021-11-30 13:42:00,2021-11-30 13:42:00,11-53-熱海-普通,19.5,国府津
1762,鴨宮,2021-11-30 13:45:00,2021-11-30 13:45:00,11-53-熱海-普通,20.0,鴨宮
1763,小田原,2021-11-30 13:48:00,2021-11-30 13:48:00,11-53-熱海-普通,21.0,小田原
1764,早川,2021-11-30 13:51:00,2021-11-30 13:51:00,11-53-熱海-普通,22.0,早川
1765,根府川,2021-11-30 13:55:00,2021-11-30 13:55:00,11-53-熱海-普通,23.0,根府川
3034,根府川,2021-11-30 13:56:00,2021-11-30 13:56:00,11-53-熱海-普通,23.5,根府川
1766,真鶴,2021-11-30 14:01:00,2021-11-30 14:01:00,11-53-熱海-普通,24.0,真鶴
1767,湯河原,2021-11-30 14:04:00,2021-11-30 14:04:00,11-53-熱海-普通,25.0,湯河原
3035,湯河原,2021-11-30 14:05:00,2021-11-30 14:05:00,11-53-熱海-普通,25.5,湯河原
1768,熱海,2021-11-30 14:11:00,,11-53-熱海-普通,26.0,熱海
35,大宮(埼玉),2021-11-30 12:12:00,2021-11-30 12:12:00,12-13-小田原-普通,0.0,大宮(埼玉)
36,さいたま新都心,2021-11-30 12:15:00,2021-11-30 12:15:00,12-13-小田原-普通,1.0,さいたま新都心
2094,さいたま新都心,2021-11-30 12:16:00,2021-11-30 12:16:00,12-13-小田原-普通,1.5,さいたま新都心
37,浦和,2021-11-30 12:20:00,2021-11-30 12:20:00,12-13-小田原-普通,2.0,浦和
38,赤羽,2021-11-30 12:28:00,2021-11-30 12:28:00,12-13-小田原-普通,3.0,赤羽
39,尾久,2021-11-30 12:33:00,2021-11-30 12:33:00,12-13-小田原-普通,4.0,尾久/池袋
40,上野,2021-11-30 12:39:00,2021-11-30 12:39:00,12-13-小田原-普通,5.0,上野/新宿
2095,上野,2021-11-30 12:41:00,2021-11-30 12:41:00,12-13-小田原-普通,5.5,上野/新宿
41,東京,2021-11-30 12:46:00,2021-11-30 12:46:00,12-13-小田原-普通,6.0,東京/渋谷
2096,東京,2021-11-30 12:47:00,2021-11-30 12:47:00,12-13-小田原-普通,6.5,東京/渋谷
42,新橋,2021-11-30 12:49:00,2021-11-30 12:49:00,12-13-小田原-普通,7.0,新橋/恵比寿
2097,新橋,2021-11-30 12:50:00,2021-11-30 12:50:00,12-13-小田原-普通,7.5,新橋/恵比寿
43,品川,2021-11-30 12:54:00,2021-11-30 12:54:00,12-13-小田原-普通,8.0,品川/大崎
2098,品川,2021-11-30 12:55:00,2021-11-30 12:55:00,12-13-小田原-普通,8.5,品川/大崎
44,川崎,2021-11-30 13:04:00,2021-11-30 13:04:00,12-13-小田原-普通,9.0,川崎/武蔵小杉
2099,川崎,2021-11-30 13:05:00,2021-11-30 13:05:00,12-13-小田原-普通,9.5,川崎/武蔵小杉
45,横浜,2021-11-30 13:12:00,2021-11-30 13:12:00,12-13-小田原-普通,10.0,横浜
2100,横浜,2021-11-30 13:13:00,2021-11-30 13:13:00,12-13-小田原-普通,10.5,横浜
46,戸塚,2021-11-30 13:23:00,2021-11-30 13:23:00,12-13-小田原-普通,11.0,戸塚
47,大船,2021-11-30 13:28:00,2021-11-30 13:28:00,12-13-小田原-普通,12.0,大船
2101,大船,2021-11-30 13:29:00,2021-11-30 13:29:00,12-13-小田原-普通,12.5,大船
48,藤沢,2021-11-30 13:33:00,2021-11-30 13:33:00,12-13-小田原-普通,13.0,藤沢
2102,藤沢,2021-11-30 13:34:00,2021-11-30 13:34:00,12-13-小田原-普通,13.5,藤沢
49,辻堂,2021-11-30 13:37:00,2021-11-30 13:37:00,12-13-小田原-普通,14.0,辻堂
50,茅ケ崎,2021-11-30 13:41:00,2021-11-30 13:41:00,12-13-小田原-普通,15.0,茅ケ崎
51,平塚,2021-11-30 13:46:00,2021-11-30 13:46:00,12-13-小田原-普通,16.0,平塚
2103,平塚,2021-11-30 13:50:00,2021-11-30 13:50:00,12-13-小田原-普通,16.5,平塚
52,大磯,2021-11-30 13:53:00,2021-11-30 13:53:00,12-13-小田原-普通,17.0,大磯
53,二宮,2021-11-30 13:57:00,2021-11-30 13:57:00,12-13-小田原-普通,18.0,二宮
2104,二宮,2021-11-30 13:58:00,2021-11-30 13:58:00,12-13-小田原-普通,18.5,二宮
54,国府津,2021-11-30 14:02:00,2021-11-30 14:02:00,12-13-小田原-普通,19.0,国府津
2105,国府津,2021-11-30 14:03:00,2021-11-30 14:03:00,12-13-小田原-普通,19.5,国府津
55,鴨宮,2021-11-30 14:06:00,2021-11-30 14:06:00,12-13-小田原-普通,20.0,鴨宮
56,小田原,2021-11-30 14:10:00,,12-13-小田原-普通,21.0,小田原
563,大宮(埼玉),2021-11-30 12:32:00,2021-11-30 12:32:00,12-33-熱海-普通,0.0,大宮(埼玉)
564,さいたま新都心,2021-11-30 12:35:00,2021-11-30 12:35:00,12-33-熱海-普通,1.0,さいたま新都心
2379,さいたま新都心,2021-11-30 12:36:00,2021-11-30 12:36:00,12-33-熱海-普通,1.5,さいたま新都心
565,浦和,2021-11-30 12:40:00,2021-11-30 12:40:00,12-33-熱海-普通,2.0,浦和
566,赤羽,2021-11-30 12:48:00,2021-11-30 12:48:00,12-33-熱海-普通,3.0,赤羽
2380,赤羽,2021-11-30 12:49:00,2021-11-30 12:49:00,12-33-熱海-普通,3.5,赤羽
567,尾久,2021-11-30 12:53:00,2021-11-30 12:53:00,12-33-熱海-普通,4.0,尾久/池袋
568,上野,2021-11-30 12:59:00,2021-11-30 12:59:00,12-33-熱海-普通,5.0,上野/新宿
2381,上野,2021-11-30 13:01:00,2021-11-30 13:01:00,12-33-熱海-普通,5.5,上野/新宿
569,東京,2021-11-30 13:06:00,2021-11-30 13:06:00,12-33-熱海-普通,6.0,東京/渋谷
2382,東京,2021-11-30 13:07:00,2021-11-30 13:07:00,12-33-熱海-普通,6.5,東京/渋谷
570,新橋,2021-11-30 13:10:00,2021-11-30 13:10:00,12-33-熱海-普通,7.0,新橋/恵比寿
571,品川,2021-11-30 13:15:00,2021-11-30 13:15:00,12-33-熱海-普通,8.0,品川/大崎
572,川崎,2021-11-30 13:24:00,2021-11-30 13:24:00,12-33-熱海-普通,9.0,川崎/武蔵小杉
2383,川崎,2021-11-30 13:25:00,2021-11-30 13:25:00,12-33-熱海-普通,9.5,川崎/武蔵小杉
573,横浜,2021-11-30 13:32:00,2021-11-30 13:32:00,12-33-熱海-普通,10.0,横浜
2384,横浜,2021-11-30 13:33:00,2021-11-30 13:33:00,12-33-熱海-普通,10.5,横浜
574,戸塚,2021-11-30 13:43:00,2021-11-30 13:43:00,12-33-熱海-普通,11.0,戸塚
575,大船,2021-11-30 13:48:00,2021-11-30 13:48:00,12-33-熱海-普通,12.0,大船
2385,大船,2021-11-30 13:49:00,2021-11-30 13:49:00,12-33-熱海-普通,12.5,大船
576,藤沢,2021-11-30 13:53:00,2021-11-30 13:53:00,12-33-熱海-普通,13.0,藤沢
2386,藤沢,2021-11-30 13:54:00,2021-11-30 13:54:00,12-33-熱海-普通,13.5,藤沢
577,辻堂,2021-11-30 13:57:00,2021-11-30 13:57:00,12-33-熱海-普通,14.0,辻堂
578,茅ケ崎,2021-11-30 14:01:00,2021-11-30 14:01:00,12-33-熱海-普通,15.0,茅ケ崎
579,平塚,2021-11-30 14:06:00,2021-11-30 14:06:00,12-33-熱海-普通,16.0,平塚
2387,平塚,2021-11-30 14:07:00,2021-11-30 14:07:00,12-33-熱海-普通,16.5,平塚
580,大磯,2021-11-30 14:10:00,2021-11-30 14:10:00,12-33-熱海-普通,17.0,大磯
581,二宮,2021-11-30 14:14:00,2021-11-30 14:14:00,12-33-熱海-普通,18.0,二宮
2388,二宮,2021-11-30 14:15:00,2021-11-30 14:15:00,12-33-熱海-普通,18.5,二宮
582,国府津,2021-11-30 14:18:00,2021-11-30 14:18:00,12-33-熱海-普通,19.0,国府津
2389,国府津,2021-11-30 14:19:00,2021-11-30 14:19:00,12-33-熱海-普通,19.5,国府津
583,鴨宮,2021-11-30 14:22:00,2021-11-30 14:22:00,12-33-熱海-普通,20.0,鴨宮
2390,鴨宮,2021-11-30 14:23:00,2021-11-30 14:23:00,12-33-熱海-普通,20.5,鴨宮
584,小田原,2021-11-30 14:26:00,2021-11-30 14:26:00,12-33-熱海-普通,21.0,小田原
2391,小田原,2021-11-30 14:27:00,2021-11-30 14:27:00,12-33-熱海-普通,21.5,小田原
585,早川,2021-11-30 14:29:00,2021-11-30 14:29:00,12-33-熱海-普通,22.0,早川
586,根府川,2021-11-30 14:35:00,2021-11-30 14:35:00,12-33-熱海-普通,23.0,根府川
2392,根府川,2021-11-30 14:40:00,2021-11-30 14:40:00,12-33-熱海-普通,23.5,根府川
587,真鶴,2021-11-30 14:46:00,2021-11-30 14:46:00,12-33-熱海-普通,24.0,真鶴
588,湯河原,2021-11-30 14:50:00,2021-11-30 14:50:00,12-33-熱海-普通,25.0,湯河原
589,熱海,2021-11-30 14:57:00,,12-33-熱海-普通,26.0,熱海
1985,大宮(埼玉),2021-11-30 12:50:00,2021-11-30 12:50:00,12-53-熱海-普通,0.0,大宮(埼玉)
1986,さいたま新都心,2021-11-30 12:55:00,2021-11-30 12:55:00,12-53-熱海-普通,1.0,さいたま新都心
3153,さいたま新都心,2021-11-30 12:56:00,2021-11-30 12:56:00,12-53-熱海-普通,1.5,さいたま新都心
1987,浦和,2021-11-30 13:00:00,2021-11-30 13:00:00,12-53-熱海-普通,2.0,浦和
1988,赤羽,2021-11-30 13:08:00,2021-11-30 13:08:00,12-53-熱海-普通,3.0,赤羽
1989,尾久,2021-11-30 13:13:00,2021-11-30 13:13:00,12-53-熱海-普通,4.0,尾久/池袋
1990,上野,2021-11-30 13:19:00,2021-11-30 13:19:00,12-53-熱海-普通,5.0,上野/新宿
3154,上野,2021-11-30 13:21:00,2021-11-30 13:21:00,12-53-熱海-普通,5.5,上野/新宿
1991,東京,2021-11-30 13:26:00,2021-11-30 13:26:00,12-53-熱海-普通,6.0,東京/渋谷
3155,東京,2021-11-30 13:27:00,2021-11-30 13:27:00,12-53-熱海-普通,6.5,東京/渋谷
1992,新橋,2021-11-30 13:29:00,2021-11-30 13:29:00,12-53-熱海-普通,7.0,新橋/恵比寿
3156,新橋,2021-11-30 13:30:00,2021-11-30 13:30:00,12-53-熱海-普通,7.5,新橋/恵比寿
1993,品川,2021-11-30 13:34:00,2021-11-30 13:34:00,12-53-熱海-普通,8.0,品川/大崎
3157,品川,2021-11-30 13:35:00,2021-11-30 13:35:00,12-53-熱海-普通,8.5,品川/大崎
1994,川崎,2021-11-30 13:43:00,2021-11-30 13:43:00,12-53-熱海-普通,9.0,川崎/武蔵小杉
3158,川崎,2021-11-30 13:44:00,2021-11-30 13:44:00,12-53-熱海-普通,9.5,川崎/武蔵小杉
1995,横浜,2021-11-30 13:52:00,2021-11-30 13:52:00,12-53-熱海-普通,10.0,横浜
3159,横浜,2021-11-30 13:57:00,2021-11-30 13:57:00,12-53-熱海-普通,10.5,横浜
1996,戸塚,2021-11-30 14:06:00,2021-11-30 14:06:00,12-53-熱海-普通,11.0,戸塚
3160,戸塚,2021-11-30 14:07:00,2021-11-30 14:07:00,12-53-熱海-普通,11.5,戸塚
1997,大船,2021-11-30 14:12:00,2021-11-30 14:12:00,12-53-熱海-普通,12.0,大船
1998,藤沢,2021-11-30 14:16:00,2021-11-30 14:16:00,12-53-熱海-普通,13.0,藤沢
3161,藤沢,2021-11-30 14:17:00,2021-11-30 14:17:00,12-53-熱海-普通,13.5,藤沢
1999,辻堂,2021-11-30 14:20:00,2021-11-30 14:20:00,12-53-熱海-普通,14.0,辻堂
2000,茅ケ崎,2021-11-30 14:23:00,2021-11-30 14:23:00,12-53-熱海-普通,15.0,茅ケ崎
3162,茅ケ崎,2021-11-30 14:24:00,2021-11-30 14:24:00,12-53-熱海-普通,15.5,茅ケ崎
2001,平塚,2021-11-30 14:28:00,2021-11-30 14:28:00,12-53-熱海-普通,16.0,平塚
3163,平塚,2021-11-30 14:29:00,2021-11-30 14:29:00,12-53-熱海-普通,16.5,平塚
2002,大磯,2021-11-30 14:32:00,2021-11-30 14:32:00,12-53-熱海-普通,17.0,大磯
2003,二宮,2021-11-30 14:36:00,2021-11-30 14:36:00,12-53-熱海-普通,18.0,二宮
3164,二宮,2021-11-30 14:37:00,2021-11-30 14:37:00,12-53-熱海-普通,18.5,二宮
2004,国府津,2021-11-30 14:40:00,2021-11-30 14:40:00,12-53-熱海-普通,19.0,国府津
3165,国府津,2021-11-30 14:41:00,2021-11-30 14:41:00,12-53-熱海-普通,19.5,国府津
2005,鴨宮,2021-11-30 14:44:00,2021-11-30 14:44:00,12-53-熱海-普通,20.0,鴨宮
2006,小田原,2021-11-30 14:47:00,2021-11-30 14:47:00,12-53-熱海-普通,21.0,小田原
3166,小田原,2021-11-30 14:48:00,2021-11-30 14:48:00,12-53-熱海-普通,21.5,小田原
2007,早川,2021-11-30 14:50:00,2021-11-30 14:50:00,12-53-熱海-普通,22.0,早川
2008,根府川,2021-11-30 14:55:00,2021-11-30 14:55:00,12-53-熱海-普通,23.0,根府川
2009,真鶴,2021-11-30 15:00:00,2021-11-30 15:00:00,12-53-熱海-普通,24.0,真鶴
2010,湯河原,2021-11-30 15:04:00,2021-11-30 15:04:00,12-53-熱海-普通,25.0,湯河原
2011,熱海,2021-11-30 15:11:00,,12-53-熱海-普通,26.0,熱海
590,大宮(埼玉),2021-11-30 13:12:00,2021-11-30 13:12:00,13-13-小田原-普通,0.0,大宮(埼玉)
591,さいたま新都心,2021-11-30 13:16:00,2021-11-30 13:16:00,13-13-小田原-普通,1.0,さいたま新都心
592,浦和,2021-11-30 13:20:00,2021-11-30 13:20:00,13-13-小田原-普通,2.0,浦和
2393,浦和,2021-11-30 13:21:00,2021-11-30 13:21:00,13-13-小田原-普通,2.5,浦和
593,赤羽,2021-11-30 13:28:00,2021-11-30 13:28:00,13-13-小田原-普通,3.0,赤羽
2394,赤羽,2021-11-30 13:29:00,2021-11-30 13:29:00,13-13-小田原-普通,3.5,赤羽
594,尾久,2021-11-30 13:33:00,2021-11-30 13:33:00,13-13-小田原-普通,4.0,尾久/池袋
2395,尾久,2021-11-30 13:34:00,2021-11-30 13:34:00,13-13-小田原-普通,4.5,尾久/池袋
595,上野,2021-11-30 13:39:00,2021-11-30 13:39:00,13-13-小田原-普通,5.0,上野/新宿
2396,上野,2021-11-30 13:41:00,2021-11-30 13:41:00,13-13-小田原-普通,5.5,上野/新宿
596,東京,2021-11-30 13:46:00,2021-11-30 13:46:00,13-13-小田原-普通,6.0,東京/渋谷
2397,東京,2021-11-30 13:47:00,2021-11-30 13:47:00,13-13-小田原-普通,6.5,東京/渋谷
597,新橋,2021-11-30 13:49:00,2021-11-30 13:49:00,13-13-小田原-普通,7.0,新橋/恵比寿
2398,新橋,2021-11-30 13:50:00,2021-11-30 13:50:00,13-13-小田原-普通,7.5,新橋/恵比寿
598,品川,2021-11-30 13:54:00,2021-11-30 13:54:00,13-13-小田原-普通,8.0,品川/大崎
2399,品川,2021-11-30 13:55:00,2021-11-30 13:55:00,13-13-小田原-普通,8.5,品川/大崎
599,川崎,2021-11-30 14:04:00,2021-11-30 14:04:00,13-13-小田原-普通,9.0,川崎/武蔵小杉
2400,川崎,2021-11-30 14:05:00,2021-11-30 14:05:00,13-13-小田原-普通,9.5,川崎/武蔵小杉
600,横浜,2021-11-30 14:12:00,2021-11-30 14:12:00,13-13-小田原-普通,10.0,横浜
2401,横浜,2021-11-30 14:13:00,2021-11-30 14:13:00,13-13-小田原-普通,10.5,横浜
601,戸塚,2021-11-30 14:23:00,2021-11-30 14:23:00,13-13-小田原-普通,11.0,戸塚
602,大船,2021-11-30 14:28:00,2021-11-30 14:28:00,13-13-小田原-普通,12.0,大船
2402,大船,2021-11-30 14:29:00,2021-11-30 14:29:00,13-13-小田原-普通,12.5,大船
603,藤沢,2021-11-30 14:33:00,2021-11-30 14:33:00,13-13-小田原-普通,13.0,藤沢
2403,藤沢,2021-11-30 14:34:00,2021-11-30 14:34:00,13-13-小田原-普通,13.5,藤沢
604,辻堂,2021-11-30 14:37:00,2021-11-30 14:37:00,13-13-小田原-普通,14.0,辻堂
605,茅ケ崎,2021-11-30 14:41:00,2021-11-30 14:41:00,13-13-小田原-普通,15.0,茅ケ崎
606,平塚,2021-11-30 14:46:00,2021-11-30 14:46:00,13-13-小田原-普通,16.0,平塚
2404,平塚,2021-11-30 14:47:00,2021-11-30 14:47:00,13-13-小田原-普通,16.5,平塚
607,大磯,2021-11-30 14:50:00,2021-11-30 14:50:00,13-13-小田原-普通,17.0,大磯
2405,大磯,2021-11-30 14:51:00,2021-11-30 14:51:00,13-13-小田原-普通,17.5,大磯
608,二宮,2021-11-30 14:55:00,2021-11-30 14:55:00,13-13-小田原-普通,18.0,二宮
2406,二宮,2021-11-30 14:56:00,2021-11-30 14:56:00,13-13-小田原-普通,18.5,二宮
609,国府津,2021-11-30 15:00:00,2021-11-30 15:00:00,13-13-小田原-普通,19.0,国府津
2407,国府津,2021-11-30 15:01:00,2021-11-30 15:01:00,13-13-小田原-普通,19.5,国府津
610,鴨宮,2021-11-30 15:04:00,2021-11-30 15:04:00,13-13-小田原-普通,20.0,鴨宮
611,小田原,2021-11-30 15:08:00,,13-13-小田原-普通,21.0,小田原
1958,大宮(埼玉),2021-11-30 13:32:00,2021-11-30 13:32:00,13-33-熱海-普通,0.0,大宮(埼玉)
1959,さいたま新都心,2021-11-30 13:35:00,2021-11-30 13:35:00,13-33-熱海-普通,1.0,さいたま新都心
3138,さいたま新都心,2021-11-30 13:36:00,2021-11-30 13:36:00,13-33-熱海-普通,1.5,さいたま新都心
1960,浦和,2021-11-30 13:40:00,2021-11-30 13:40:00,13-33-熱海-普通,2.0,浦和
1961,赤羽,2021-11-30 13:48:00,2021-11-30 13:48:00,13-33-熱海-普通,3.0,赤羽
3139,赤羽,2021-11-30 13:49:00,2021-11-30 13:49:00,13-33-熱海-普通,3.5,赤羽
1962,尾久,2021-11-30 13:53:00,2021-11-30 13:53:00,13-33-熱海-普通,4.0,尾久/池袋
3140,尾久,2021-11-30 13:54:00,2021-11-30 13:54:00,13-33-熱海-普通,4.5,尾久/池袋
1963,上野,2021-11-30 13:59:00,2021-11-30 13:59:00,13-33-熱海-普通,5.0,上野/新宿
3141,上野,2021-11-30 14:01:00,2021-11-30 14:01:00,13-33-熱海-普通,5.5,上野/新宿
1964,東京,2021-11-30 14:06:00,2021-11-30 14:06:00,13-33-熱海-普通,6.0,東京/渋谷
3142,東京,2021-11-30 14:07:00,2021-11-30 14:07:00,13-33-熱海-普通,6.5,東京/渋谷
1965,新橋,2021-11-30 14:10:00,2021-11-30 14:10:00,13-33-熱海-普通,7.0,新橋/恵比寿
1966,品川,2021-11-30 14:15:00,2021-11-30 14:15:00,13-33-熱海-普通,8.0,品川/大崎
1967,川崎,2021-11-30 14:24:00,2021-11-30 14:24:00,13-33-熱海-普通,9.0,川崎/武蔵小杉
3143,川崎,2021-11-30 14:25:00,2021-11-30 14:25:00,13-33-熱海-普通,9.5,川崎/武蔵小杉
1968,横浜,2021-11-30 14:32:00,2021-11-30 14:32:00,13-33-熱海-普通,10.0,横浜
3144,横浜,2021-11-30 14:33:00,2021-11-30 14:33:00,13-33-熱海-普通,10.5,横浜
1969,戸塚,2021-11-30 14:43:00,2021-11-30 14:43:00,13-33-熱海-普通,11.0,戸塚
1970,大船,2021-11-30 14:48:00,2021-11-30 14:48:00,13-33-熱海-普通,12.0,大船
