,Unnamed: 0,Station,Arrive,Depart,Train
6097,3,四ツ谷,2021-11-22 11:24:00,2021-11-22 11:24:00,11-15-豊田-快速
6098,4,新宿,2021-11-22 11:31:00,2021-11-22 11:31:00,11-15-豊田-快速
6099,5,中野(東京),2021-11-22 11:36:00,2021-11-22 11:36:00,11-15-豊田-快速
6100,6,高円寺,2021-11-22 11:37:00,2021-11-22 11:37:00,11-15-豊田-快速
6101,7,阿佐ケ谷,2021-11-22 11:39:00,2021-11-22 11:39:00,11-15-豊田-快速
6102,8,荻窪,2021-11-22 11:41:00,2021-11-22 11:41:00,11-15-豊田-快速
6103,9,西荻窪,2021-11-22 11:44:00,2021-11-22 11:44:00,11-15-豊田-快速
6104,10,吉祥寺,2021-11-22 11:46:00,2021-11-22 11:46:00,11-15-豊田-快速
6105,11,三鷹,2021-11-22 11:52:00,2021-11-22 11:52:00,11-15-豊田-快速
6106,12,武蔵境,2021-11-22 11:54:00,2021-11-22 11:54:00,11-15-豊田-快速
6107,13,東小金井,2021-11-22 11:56:00,2021-11-22 11:56:00,11-15-豊田-快速
6108,14,武蔵小金井,2021-11-22 11:59:00,2021-11-22 11:59:00,11-15-豊田-快速
6109,15,国分寺,2021-11-22 12:06:00,2021-11-22 12:06:00,11-15-豊田-快速
6110,16,西国分寺,2021-11-22 12:08:00,2021-11-22 12:08:00,11-15-豊田-快速
6111,17,国立,2021-11-22 12:10:00,2021-11-22 12:10:00,11-15-豊田-快速
6112,18,立川,2021-11-22 12:14:00,2021-11-22 12:14:00,11-15-豊田-快速
6113,19,日野(東京),2021-11-22 12:17:00,2021-11-22 12:17:00,11-15-豊田-快速
6114,20,豊田,2021-11-22 12:20:00,,11-15-豊田-快速
6115,0,東京,,2021-11-22 06:59:00,06-59-豊田-快速
6116,1,神田(東京),2021-11-22 07:01:00,2021-11-22 07:01:00,06-59-豊田-快速
6117,2,御茶ノ水,2021-11-22 07:03:00,2021-11-22 07:03:00,06-59-豊田-快速
6118,3,四ツ谷,2021-11-22 07:08:00,2021-11-22 07:08:00,06-59-豊田-快速
6119,4,新宿,2021-11-22 07:14:00,2021-11-22 07:14:00,06-59-豊田-快速
6120,5,中野(東京),2021-11-22 07:18:00,2021-11-22 07:18:00,06-59-豊田-快速
6121,6,高円寺,2021-11-22 07:20:00,2021-11-22 07:20:00,06-59-豊田-快速
6122,7,阿佐ケ谷,2021-11-22 07:22:00,2021-11-22 07:22:00,06-59-豊田-快速
6123,8,荻窪,2021-11-22 07:24:00,2021-11-22 07:24:00,06-59-豊田-快速
6124,9,西荻窪,2021-11-22 07:27:00,2021-11-22 07:27:00,06-59-豊田-快速
6125,10,吉祥寺,2021-11-22 07:29:00,2021-11-22 07:29:00,06-59-豊田-快速
6126,11,三鷹,2021-11-22 07:32:00,2021-11-22 07:32:00,06-59-豊田-快速
6127,12,武蔵境,2021-11-22 07:34:00,2021-11-22 07:34:00,06-59-豊田-快速
6128,13,東小金井,2021-11-22 07:36:00,2021-11-22 07:36:00,06-59-豊田-快速
6129,14,武蔵小金井,2021-11-22 07:39:00,2021-11-22 07:39:00,06-59-豊田-快速
6130,15,国分寺,2021-11-22 07:41:00,2021-11-22 07:41:00,06-59-豊田-快速
6131,16,西国分寺,2021-11-22 07:43:00,2021-11-22 07:43:00,06-59-豊田-快速
6132,17,国立,2021-11-22 07:46:00,2021-11-22 07:46:00,06-59-豊田-快速
6133,18,立川,2021-11-22 07:53:00,2021-11-22 07:53:00,06-59-豊田-快速
6134,19,日野(東京),2021-11-22 07:56:00,2021-11-22 07:56:00,06-59-豊田-快速
6135,20,豊田,2021-11-22 07:59:00,,06-59-豊田-快速
6136,0,東京,,2021-11-22 12:36:00,12-36-青梅-青梅特快
6137,1,神田(東京),2021-11-22 12:38:00,2021-11-22 12:38:00,12-36-青梅-青梅特快
6138,2,御茶ノ水,2021-11-22 12:40:00,2021-11-22 12:40:00,12-36-青梅-青梅特快
6139,3,四ツ谷,2021-11-22 12:45:00,2021-11-22 12:45:00,12-36-青梅-青梅特快
6140,4,新宿,2021-11-22 12:52:00,2021-11-22 12:52:00,12-36-青梅-青梅特快
6141,5,中野(東京),2021-11-22 12:56:00,2021-11-22 12:56:00,12-36-青梅-青梅特快
6142,6,三鷹,2021-11-22 13:05:00,2021-11-22 13:05:00,12-36-青梅-青梅特快
6143,7,国分寺,2021-11-22 13:11:00,2021-11-22 13:11:00,12-36-青梅-青梅特快
6144,8,立川,2021-11-22 13:16:00,2021-11-22 13:16:00,12-36-青梅-青梅特快
6145,9,西立川,2021-11-22 13:20:00,2021-11-22 13:20:00,12-36-青梅-青梅特快
6146,10,東中神,2021-11-22 13:22:00,2021-11-22 13:22:00,12-36-青梅-青梅特快
6147,11,中神,2021-11-22 13:23:00,2021-11-22 13:23:00,12-36-青梅-青梅特快
6148,12,昭島,2021-11-22 13:25:00,2021-11-22 13:25:00,12-36-青梅-青梅特快
6149,13,拝島,2021-11-22 13:28:00,2021-11-22 13:32:00,12-36-青梅-青梅特快
6150,14,牛浜,2021-11-22 13:34:00,2021-11-22 13:34:00,12-36-青梅-青梅特快
6151,15,福生,2021-11-22 13:36:00,2021-11-22 13:36:00,12-36-青梅-青梅特快
6152,16,羽村,2021-11-22 13:38:00,2021-11-22 13:38:00,12-36-青梅-青梅特快
6153,17,小作,2021-11-22 13:41:00,2021-11-22 13:41:00,12-36-青梅-青梅特快
6154,18,河辺,2021-11-22 13:44:00,2021-11-22 13:44:00,12-36-青梅-青梅特快
6155,19,東青梅,2021-11-22 13:46:00,2021-11-22 13:46:00,12-36-青梅-青梅特快
6156,20,青梅,2021-11-22 13:49:00,,12-36-青梅-青梅特快
6157,0,東京,,2021-11-22 13:45:00,13-45-高尾-快速
6158,1,神田(東京),2021-11-22 13:47:00,2021-11-22 13:47:00,13-45-高尾-快速
6159,2,御茶ノ水,2021-11-22 13:49:00,2021-11-22 13:49:00,13-45-高尾-快速
6160,3,四ツ谷,2021-11-22 13:54:00,2021-11-22 13:54:00,13-45-高尾-快速
6161,4,新宿,2021-11-22 14:02:00,2021-11-22 14:02:00,13-45-高尾-快速
6162,5,中野(東京),2021-11-22 14:06:00,2021-11-22 14:06:00,13-45-高尾-快速
6163,6,高円寺,2021-11-22 14:08:00,2021-11-22 14:08:00,13-45-高尾-快速
6164,7,阿佐ケ谷,2021-11-22 14:09:00,2021-11-22 14:09:00,13-45-高尾-快速
6165,8,荻窪,2021-11-22 14:12:00,2021-11-22 14:12:00,13-45-高尾-快速
6166,9,西荻窪,2021-11-22 14:14:00,2021-11-22 14:14:00,13-45-高尾-快速
6167,10,吉祥寺,2021-11-22 14:16:00,2021-11-22 14:16:00,13-45-高尾-快速
6168,11,三鷹,2021-11-22 14:24:00,2021-11-22 14:24:00,13-45-高尾-快速
6169,12,武蔵境,2021-11-22 14:26:00,2021-11-22 14:26:00,13-45-高尾-快速
6170,13,東小金井,2021-11-22 14:28:00,2021-11-22 14:28:00,13-45-高尾-快速
6171,14,武蔵小金井,2021-11-22 14:30:00,2021-11-22 14:30:00,13-45-高尾-快速
6172,15,国分寺,2021-11-22 14:33:00,2021-11-22 14:33:00,13-45-高尾-快速
6173,16,西国分寺,2021-11-22 14:35:00,2021-11-22 14:35:00,13-45-高尾-快速
6174,17,国立,2021-11-22 14:37:00,2021-11-22 14:37:00,13-45-高尾-快速
6175,18,立川,2021-11-22 14:41:00,2021-11-22 14:41:00,13-45-高尾-快速
6176,19,日野(東京),2021-11-22 14:44:00,2021-11-22 14:44:00,13-45-高尾-快速
6177,20,豊田,2021-11-22 14:47:00,2021-11-22 14:47:00,13-45-高尾-快速
6178,21,八王子,2021-11-22 14:52:00,2021-11-22 14:52:00,13-45-高尾-快速
6179,22,西八王子,2021-11-22 14:55:00,2021-11-22 14:55:00,13-45-高尾-快速
6180,23,高尾(東京),2021-11-22 14:59:00,,13-45-高尾-快速
6181,0,東京,,2021-11-22 16:21:00,16-21-高尾-快速
6182,1,神田(東京),2021-11-22 16:23:00,2021-11-22 16:23:00,16-21-高尾-快速
6183,2,御茶ノ水,2021-11-22 16:25:00,2021-11-22 16:25:00,16-21-高尾-快速
6184,3,四ツ谷,2021-11-22 16:30:00,2021-11-22 16:30:00,16-21-高尾-快速
6185,4,新宿,2021-11-22 16:35:00,2021-11-22 16:35:00,16-21-高尾-快速
6186,5,中野(東京),2021-11-22 16:39:00,2021-11-22 16:39:00,16-21-高尾-快速
6187,6,高円寺,2021-11-22 16:41:00,2021-11-22 16:41:00,16-21-高尾-快速
6188,7,阿佐ケ谷,2021-11-22 16:43:00,2021-11-22 16:43:00,16-21-高尾-快速
6189,8,荻窪,2021-11-22 16:45:00,2021-11-22 16:45:00,16-21-高尾-快速
6190,9,西荻窪,2021-11-22 16:48:00,2021-11-22 16:48:00,16-21-高尾-快速
6191,10,吉祥寺,2021-11-22 16:50:00,2021-11-22 16:50:00,16-21-高尾-快速
6192,11,三鷹,2021-11-22 16:53:00,2021-11-22 16:53:00,16-21-高尾-快速
6193,12,武蔵境,2021-11-22 16:56:00,2021-11-22 16:56:00,16-21-高尾-快速
6194,13,東小金井,2021-11-22 16:58:00,2021-11-22 16:58:00,16-21-高尾-快速
6195,14,武蔵小金井,2021-11-22 17:00:00,2021-11-22 17:00:00,16-21-高尾-快速
6196,15,国分寺,2021-11-22 17:07:00,2021-11-22 17:07:00,16-21-高尾-快速
6197,16,西国分寺,2021-11-22 17:09:00,2021-11-22 17:09:00,16-21-高尾-快速
6198,17,国立,2021-11-22 17:11:00,2021-11-22 17:11:00,16-21-高尾-快速
6199,18,立川,2021-11-22 17:16:00,2021-11-22 17:16:00,16-21-高尾-快速
6200,19,日野(東京),2021-11-22 17:19:00,2021-11-22 17:19:00,16-21-高尾-快速
6201,20,豊田,2021-11-22 17:23:00,2021-11-22 17:23:00,16-21-高尾-快速
6202,21,八王子,2021-11-22 17:27:00,2021-11-22 17:27:00,16-21-高尾-快速
6203,22,西八王子,2021-11-22 17:30:00,2021-11-22 17:30:00,16-21-高尾-快速
6204,23,高尾(東京),2021-11-22 17:35:00,,16-21-高尾-快速
6205,0,東京,,2021-11-22 20:28:00,20-28-高尾-快速
6206,1,神田(東京),2021-11-22 20:30:00,2021-11-22 20:30:00,20-28-高尾-快速
6207,2,御茶ノ水,2021-11-22 20:32:00,2021-11-22 20:32:00,20-28-高尾-快速
6208,3,四ツ谷,2021-11-22 20:37:00,2021-11-22 20:37:00,20-28-高尾-快速
6209,4,新宿,2021-11-22 20:43:00,2021-11-22 20:43:00,20-28-高尾-快速
6210,5,中野(東京),2021-11-22 20:47:00,2021-11-22 20:47:00,20-28-高尾-快速
6211,6,高円寺,2021-11-22 20:49:00,2021-11-22 20:49:00,20-28-高尾-快速
6212,7,阿佐ケ谷,2021-11-22 20:51:00,2021-11-22 20:51:00,20-28-高尾-快速
6213,8,荻窪,2021-11-22 20:53:00,2021-11-22 20:53:00,20-28-高尾-快速
6214,9,西荻窪,2021-11-22 20:55:00,2021-11-22 20:55:00,20-28-高尾-快速
6215,10,吉祥寺,2021-11-22 20:58:00,2021-11-22 20:58:00,20-28-高尾-快速
6216,11,三鷹,2021-11-22 21:01:00,2021-11-22 21:01:00,20-28-高尾-快速
6217,12,武蔵境,2021-11-22 21:03:00,2021-11-22 21:03:00,20-28-高尾-快速
6218,13,東小金井,2021-11-22 21:06:00,2021-11-22 21:06:00,20-28-高尾-快速
6219,14,武蔵小金井,2021-11-22 21:08:00,2021-11-22 21:08:00,20-28-高尾-快速
6220,15,国分寺,2021-11-22 21:15:00,2021-11-22 21:15:00,20-28-高尾-快速
6221,16,西国分寺,2021-11-22 21:17:00,2021-11-22 21:17:00,20-28-高尾-快速
6222,17,国立,2021-11-22 21:19:00,2021-11-22 21:19:00,20-28-高尾-快速
6223,18,立川,2021-11-22 21:28:00,2021-11-22 21:28:00,20-28-高尾-快速
6224,19,日野(東京),2021-11-22 21:31:00,2021-11-22 21:31:00,20-28-高尾-快速
6225,20,豊田,2021-11-22 21:34:00,2021-11-22 21:34:00,20-28-高尾-快速
6226,21,八王子,2021-11-22 21:40:00,2021-11-22 21:40:00,20-28-高尾-快速
6227,22,西八王子,2021-11-22 21:42:00,2021-11-22 21:42:00,20-28-高尾-快速
6228,23,高尾(東京),2021-11-22 21:47:00,,20-28-高尾-快速
6229,0,東京,,2021-11-22 18:35:00,18-35-高尾-通勤快速
6230,1,神田(東京),2021-11-22 18:37:00,2021-11-22 18:37:00,18-35-高尾-通勤快速
6231,2,御茶ノ水,2021-11-22 18:39:00,2021-11-22 18:39:00,18-35-高尾-通勤快速
6232,3,四ツ谷,2021-11-22 18:44:00,2021-11-22 18:44:00,18-35-高尾-通勤快速
6233,4,新宿,2021-11-22 18:50:00,2021-11-22 18:50:00,18-35-高尾-通勤快速
6234,5,中野(東京),2021-11-22 18:54:00,2021-11-22 18:54:00,18-35-高尾-通勤快速
6235,6,荻窪,2021-11-22 19:00:00,2021-11-22 19:00:00,18-35-高尾-通勤快速
6236,7,吉祥寺,2021-11-22 19:04:00,2021-11-22 19:04:00,18-35-高尾-通勤快速
6237,8,三鷹,2021-11-22 19:07:00,2021-11-22 19:07:00,18-35-高尾-通勤快速
6238,9,国分寺,2021-11-22 19:14:00,2021-11-22 19:14:00,18-35-高尾-通勤快速
6239,10,立川,2021-11-22 19:20:00,2021-11-22 19:20:00,18-35-高尾-通勤快速
6240,11,日野(東京),2021-11-22 19:23:00,2021-11-22 19:23:00,18-35-高尾-通勤快速
6241,12,豊田,2021-11-22 19:27:00,2021-11-22 19:27:00,18-35-高尾-通勤快速
6242,13,八王子,2021-11-22 19:31:00,2021-11-22 19:31:00,18-35-高尾-通勤快速
6243,14,西八王子,2021-11-22 19:34:00,2021-11-22 19:34:00,18-35-高尾-通勤快速
6244,15,高尾(東京),2021-11-22 19:38:00,,18-35-高尾-通勤快速
6245,0,東京,,2021-11-22 14:36:00,14-36-青梅-青梅特快
6246,1,神田(東京),2021-11-22 14:38:00,2021-11-22 14:38:00,14-36-青梅-青梅特快
6247,2,御茶ノ水,2021-11-22 14:40:00,2021-11-22 14:40:00,14-36-青梅-青梅特快
6248,3,四ツ谷,2021-11-22 14:45:00,2021-11-22 14:45:00,14-36-青梅-青梅特快
6249,4,新宿,2021-11-22 14:52:00,2021-11-22 14:52:00,14-36-青梅-青梅特快
6250,5,中野(東京),2021-11-22 14:56:00,2021-11-22 14:56:00,14-36-青梅-青梅特快
6251,6,三鷹,2021-11-22 15:05:00,2021-11-22 15:05:00,14-36-青梅-青梅特快
6252,7,国分寺,2021-11-22 15:11:00,2021-11-22 15:11:00,14-36-青梅-青梅特快
6253,8,立川,2021-11-22 15:16:00,2021-11-22 15:16:00,14-36-青梅-青梅特快
6254,9,西立川,2021-11-22 15:20:00,2021-11-22 15:20:00,14-36-青梅-青梅特快
6255,10,東中神,2021-11-22 15:22:00,2021-11-22 15:22:00,14-36-青梅-青梅特快
6256,11,中神,2021-11-22 15:23:00,2021-11-22 15:23:00,14-36-青梅-青梅特快
6257,12,昭島,2021-11-22 15:25:00,2021-11-22 15:25:00,14-36-青梅-青梅特快
6258,13,拝島,2021-11-22 15:28:00,2021-11-22 15:32:00,14-36-青梅-青梅特快
6259,14,牛浜,2021-11-22 15:35:00,2021-11-22 15:35:00,14-36-青梅-青梅特快
6260,15,福生,2021-11-22 15:37:00,2021-11-22 15:37:00,14-36-青梅-青梅特快
6261,16,羽村,2021-11-22 15:39:00,2021-11-22 15:39:00,14-36-青梅-青梅特快
6262,17,小作,2021-11-22 15:42:00,2021-11-22 15:42:00,14-36-青梅-青梅特快
6263,18,河辺,2021-11-22 15:45:00,2021-11-22 15:45:00,14-36-青梅-青梅特快
6264,19,東青梅,2021-11-22 15:47:00,2021-11-22 15:47:00,14-36-青梅-青梅特快
6265,20,青梅,2021-11-22 15:50:00,,14-36-青梅-青梅特快
6266,0,東京,,2021-11-22 14:40:00,14-40-青梅-快速
6267,1,神田(東京),2021-11-22 14:42:00,2021-11-22 14:42:00,14-40-青梅-快速
6268,2,御茶ノ水,2021-11-22 14:44:00,2021-11-22 14:44:00,14-40-青梅-快速
6269,3,四ツ谷,2021-11-22 14:49:00,2021-11-22 14:49:00,14-40-青梅-快速
6270,4,新宿,2021-11-22 14:54:00,2021-11-22 14:54:00,14-40-青梅-快速
6271,5,中野(東京),2021-11-22 14:58:00,2021-11-22 14:58:00,14-40-青梅-快速
6272,6,高円寺,2021-11-22 15:00:00,2021-11-22 15:00:00,14-40-青梅-快速
6273,7,阿佐ケ谷,2021-11-22 15:02:00,2021-11-22 15:02:00,14-40-青梅-快速
6274,8,荻窪,2021-11-22 15:04:00,2021-11-22 15:04:00,14-40-青梅-快速
6275,9,西荻窪,2021-11-22 15:06:00,2021-11-22 15:06:00,14-40-青梅-快速
6276,10,吉祥寺,2021-11-22 15:08:00,2021-11-22 15:08:00,14-40-青梅-快速
6277,11,三鷹,2021-11-22 15:15:00,2021-11-22 15:15:00,14-40-青梅-快速
6278,12,武蔵境,2021-11-22 15:17:00,2021-11-22 15:17:00,14-40-青梅-快速
6279,13,東小金井,2021-11-22 15:19:00,2021-11-22 15:19:00,14-40-青梅-快速
6280,14,武蔵小金井,2021-11-22 15:21:00,2021-11-22 15:21:00,14-40-青梅-快速
6281,15,国分寺,2021-11-22 15:28:00,2021-11-22 15:28:00,14-40-青梅-快速
6282,16,西国分寺,2021-11-22 15:30:00,2021-11-22 15:30:00,14-40-青梅-快速
6283,17,国立,2021-11-22 15:32:00,2021-11-22 15:32:00,14-40-青梅-快速
6284,18,立川,2021-11-22 15:40:00,2021-11-22 15:40:00,14-40-青梅-快速
6285,19,西立川,2021-11-22 15:44:00,2021-11-22 15:44:00,14-40-青梅-快速
6286,20,東中神,2021-11-22 15:45:00,2021-11-22 15:45:00,14-40-青梅-快速
6287,21,中神,2021-11-22 15:47:00,2021-11-22 15:47:00,14-40-青梅-快速
6288,22,昭島,2021-11-22 15:49:00,2021-11-22 15:49:00,14-40-青梅-快速
6289,23,拝島,2021-11-22 15:52:00,2021-11-22 15:57:00,14-40-青梅-快速
6290,24,牛浜,2021-11-22 16:00:00,2021-11-22 16:00:00,14-40-青梅-快速
6291,25,福生,2021-11-22 16:02:00,2021-11-22 16:02:00,14-40-青梅-快速
6292,26,羽村,2021-11-22 16:04:00,2021-11-22 16:04:00,14-40-青梅-快速
6293,27,小作,2021-11-22 16:07:00,2021-11-22 16:07:00,14-40-青梅-快速
6294,28,河辺,2021-11-22 16:10:00,2021-11-22 16:10:00,14-40-青梅-快速
6295,29,東青梅,2021-11-22 16:12:00,2021-11-22 16:12:00,14-40-青梅-快速
6296,30,青梅,2021-11-22 16:15:00,,14-40-青梅-快速
6297,0,東京,,2021-11-22 17:34:00,17-34-立川-快速
6298,1,神田(東京),2021-11-22 17:36:00,2021-11-22 17:36:00,17-34-立川-快速
6299,2,御茶ノ水,2021-11-22 17:39:00,2021-11-22 17:39:00,17-34-立川-快速
6300,3,四ツ谷,2021-11-22 17:43:00,2021-11-22 17:43:00,17-34-立川-快速
6301,4,新宿,2021-11-22 17:49:00,2021-11-22 17:49:00,17-34-立川-快速
6302,5,中野(東京),2021-11-22 17:53:00,2021-11-22 17:53:00,17-34-立川-快速
6303,6,高円寺,2021-11-22 17:55:00,2021-11-22 17:55:00,17-34-立川-快速
6304,7,阿佐ケ谷,2021-11-22 17:57:00,2021-11-22 17:57:00,17-34-立川-快速
6305,8,荻窪,2021-11-22 17:59:00,2021-11-22 17:59:00,17-34-立川-快速
6306,9,西荻窪,2021-11-22 18:01:00,2021-11-22 18:01:00,17-34-立川-快速
6307,10,吉祥寺,2021-11-22 18:04:00,2021-11-22 18:04:00,17-34-立川-快速
6308,11,三鷹,2021-11-22 18:06:00,2021-11-22 18:06:00,17-34-立川-快速
6309,12,武蔵境,2021-11-22 18:09:00,2021-11-22 18:09:00,17-34-立川-快速
6310,13,東小金井,2021-11-22 18:11:00,2021-11-22 18:11:00,17-34-立川-快速
6311,14,武蔵小金井,2021-11-22 18:14:00,2021-11-22 18:14:00,17-34-立川-快速
6312,15,国分寺,2021-11-22 18:16:00,2021-11-22 18:16:00,17-34-立川-快速
6313,16,西国分寺,2021-11-22 18:18:00,2021-11-22 18:18:00,17-34-立川-快速
6314,17,国立,2021-11-22 18:21:00,2021-11-22 18:21:00,17-34-立川-快速
6315,18,立川,2021-11-22 18:24:00,,17-34-立川-快速
6316,0,東京,,2021-11-22 08:31:00,08-31-高尾-快速
6317,1,神田(東京),2021-11-22 08:33:00,2021-11-22 08:33:00,08-31-高尾-快速
6318,2,御茶ノ水,2021-11-22 08:35:00,2021-11-22 08:35:00,08-31-高尾-快速
6319,3,四ツ谷,2021-11-22 08:40:00,2021-11-22 08:40:00,08-31-高尾-快速
6320,4,新宿,2021-11-22 08:46:00,2021-11-22 08:46:00,08-31-高尾-快速
6321,5,中野(東京),2021-11-22 08:50:00,2021-11-22 08:50:00,08-31-高尾-快速
6322,6,高円寺,2021-11-22 08:52:00,2021-11-22 08:52:00,08-31-高尾-快速
6323,7,阿佐ケ谷,2021-11-22 08:54:00,2021-11-22 08:54:00,08-31-高尾-快速
6324,8,荻窪,2021-11-22 08:56:00,2021-11-22 08:56:00,08-31-高尾-快速
6325,9,西荻窪,2021-11-22 08:59:00,2021-11-22 08:59:00,08-31-高尾-快速
6326,10,吉祥寺,2021-11-22 09:01:00,2021-11-22 09:01:00,08-31-高尾-快速
6327,11,三鷹,2021-11-22 09:05:00,2021-11-22 09:05:00,08-31-高尾-快速
6328,12,武蔵境,2021-11-22 09:07:00,2021-11-22 09:07:00,08-31-高尾-快速
6329,13,東小金井,2021-11-22 09:09:00,2021-11-22 09:09:00,08-31-高尾-快速
6330,14,武蔵小金井,2021-11-22 09:12:00,2021-11-22 09:12:00,08-31-高尾-快速
6331,15,国分寺,2021-11-22 09:16:00,2021-11-22 09:16:00,08-31-高尾-快速
6332,16,西国分寺,2021-11-22 09:18:00,2021-11-22 09:18:00,08-31-高尾-快速
6333,17,国立,2021-11-22 09:20:00,2021-11-22 09:20:00,08-31-高尾-快速
